,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,var
2021-02-16,13.0,19.0,4.0,0.0,6.0,1.0,Gender
2021-02-17,10.0,18.0,4.0,0.0,6.0,1.0,Gender
2021-02-18,9.0,6.0,4.0,0.0,6.0,1.0,Gender
2021-02-19,9.0,6.0,4.0,0.0,6.0,2.0,Gender
2021-02-20,9.0,6.0,4.0,0.0,6.0,2.0,Gender
2021-02-21,10.0,6.0,4.0,0.0,6.0,2.0,Gender
2021-02-22,10.0,6.0,4.0,0.0,6.0,2.0,Gender
2021-02-23,10.0,6.0,4.0,0.0,6.0,2.0,Gender
2021-02-24,10.0,6.0,4.0,0.0,7.0,2.0,Gender
2021-02-25,12.0,6.0,4.0,0.0,7.0,2.0,Gender
2021-02-26,11.0,6.0,4.0,0.0,8.0,2.0,Gender
2021-02-27,11.0,6.0,4.0,0.0,8.0,2.0,Gender
2021-02-28,8.0,6.0,4.0,0.0,8.0,2.0,Gender
2021-03-01,8.0,6.0,4.0,0.0,9.0,2.0,Gender
2021-03-02,9.0,6.0,5.0,4.0,9.0,2.0,Gender
2021-03-03,9.0,6.0,5.0,4.0,9.0,2.0,Gender
2021-03-04,9.0,7.0,5.0,6.0,9.0,2.0,Gender
2021-03-05,10.0,8.0,4.0,6.0,8.0,2.0,Gender
2021-03-06,9.0,8.0,3.0,6.0,8.0,3.0,Gender
2021-03-07,9.0,9.0,3.0,6.0,8.0,3.0,Gender
2021-03-08,9.0,9.0,3.0,7.0,11.0,6.0,Gender
2021-03-09,9.0,8.0,2.0,7.0,11.0,6.0,Gender
2021-03-10,9.0,12.0,5.0,14.0,14.0,9.0,Gender
2021-03-11,11.0,14.0,5.0,15.0,15.0,9.0,Gender
2021-03-12,11.0,14.0,5.0,15.0,14.0,9.0,Gender
2021-03-13,11.0,14.0,5.0,15.0,12.0,9.0,Gender
2021-03-14,11.0,14.0,5.0,15.0,12.0,9.0,Gender
2021-03-15,12.0,14.0,5.0,15.0,12.0,9.0,Gender
2021-03-16,11.0,14.0,4.0,15.0,13.0,9.0,Gender
2021-03-17,12.0,15.0,4.0,15.0,14.0,9.0,Gender
2021-03-18,12.0,15.0,4.0,15.0,14.0,11.0,Gender
2021-03-19,13.0,15.0,4.0,15.0,15.0,12.0,Gender
2021-03-20,14.0,14.0,4.0,15.0,15.0,12.0,Gender
2021-03-21,14.0,14.0,4.0,15.0,15.0,11.0,Gender
2021-03-22,14.0,14.0,4.0,15.0,15.0,10.0,Gender
2021-03-23,13.0,13.0,4.0,15.0,15.0,10.0,Gender
2021-03-24,13.0,13.0,4.0,15.0,15.0,10.0,Gender
2021-03-25,13.0,13.0,5.0,15.0,15.0,10.0,Gender
2021-03-26,15.0,13.0,5.0,15.0,14.0,10.0,Gender
2021-03-27,13.0,16.0,6.0,15.0,14.0,10.0,Gender
2021-03-28,13.0,16.0,6.0,15.0,13.0,10.0,Gender
2021-03-29,13.0,16.0,6.0,15.0,14.0,10.0,Gender
2021-03-30,13.0,16.0,6.0,15.0,14.0,10.0,Gender
2021-03-31,13.0,16.0,6.0,16.0,14.0,11.0,Gender
2021-04-01,12.0,18.0,6.0,12.0,14.0,11.0,Gender
2021-04-02,12.0,18.0,7.0,12.0,14.0,11.0,Gender
2021-04-03,14.0,17.0,7.0,10.0,14.0,11.0,Gender
2021-04-04,13.0,15.0,7.0,10.0,14.0,11.0,Gender
2021-04-05,13.0,15.0,7.0,10.0,14.0,10.0,Gender
2021-04-06,13.0,14.0,7.0,10.0,14.0,10.0,Gender
2021-04-07,13.0,14.0,7.0,9.0,11.0,7.0,Gender
2021-04-08,12.0,13.0,7.0,9.0,11.0,7.0,Gender
2021-04-09,12.0,9.0,4.0,2.0,7.0,4.0,Gender
2021-04-10,10.0,7.0,4.0,1.0,6.0,4.0,Gender
2021-04-11,10.0,7.0,4.0,1.0,6.0,4.0,Gender
2021-04-12,11.0,7.0,5.0,1.0,6.0,4.0,Gender
2021-04-13,11.0,7.0,5.0,1.0,6.0,4.0,Gender
2021-04-14,10.0,7.0,5.0,1.0,6.0,4.0,Gender
2021-04-15,10.0,7.0,5.0,1.0,5.0,4.0,Gender
2021-04-16,9.0,6.0,5.0,1.0,4.0,4.0,Gender
2021-04-17,9.0,6.0,5.0,2.0,4.0,2.0,Gender
2021-04-18,9.0,6.0,5.0,2.0,3.0,1.0,Gender
2021-04-19,8.0,7.0,5.0,2.0,3.0,1.0,Gender
2021-04-20,8.0,7.0,5.0,2.0,3.0,1.0,Gender
2021-04-21,8.0,7.0,5.0,2.0,3.0,1.0,Gender
2021-04-22,8.0,8.0,6.0,2.0,3.0,1.0,Gender
2021-04-23,8.0,8.0,6.0,3.0,6.0,1.0,Gender
2021-04-24,9.0,8.0,5.0,3.0,6.0,1.0,Gender
2021-04-25,7.0,8.0,6.0,3.0,6.0,1.0,Gender
2021-04-26,6.0,5.0,5.0,3.0,6.0,1.0,Gender
2021-04-27,6.0,5.0,5.0,3.0,6.0,1.0,Gender
2021-04-28,7.0,5.0,5.0,4.0,5.0,1.0,Gender
2021-04-29,7.0,5.0,6.0,4.0,6.0,1.0,Gender
2021-04-30,8.0,5.0,6.0,3.0,5.0,0.0,Gender
2021-05-01,8.0,3.0,5.0,3.0,4.0,0.0,Gender
2021-05-02,8.0,3.0,4.0,3.0,4.0,1.0,Gender
2021-05-03,6.0,3.0,4.0,3.0,4.0,1.0,Gender
2021-05-04,6.0,3.0,4.0,3.0,4.0,2.0,Gender
2021-05-05,7.0,3.0,4.0,3.0,4.0,2.0,Gender
2021-05-06,7.0,3.0,4.0,3.0,4.0,2.0,Gender
2021-05-07,8.0,3.0,5.0,3.0,5.0,3.0,Gender
2021-05-08,8.0,3.0,5.0,3.0,5.0,3.0,Gender
2021-05-09,8.0,3.0,5.0,3.0,5.0,3.0,Gender
2021-05-10,9.0,3.0,5.0,4.0,5.0,3.0,Gender
2021-05-11,9.0,3.0,5.0,4.0,5.0,3.0,Gender
2021-05-12,9.0,3.0,4.0,4.0,5.0,3.0,Gender
2021-05-13,9.0,3.0,4.0,4.0,7.0,3.0,Gender
2021-05-14,10.0,3.0,4.0,4.0,7.0,3.0,Gender
2021-05-15,11.0,5.0,4.0,4.0,7.0,4.0,Gender
2021-05-16,11.0,5.0,4.0,4.0,8.0,4.0,Gender
2021-05-17,11.0,4.0,4.0,3.0,8.0,5.0,Gender
2021-05-18,11.0,5.0,4.0,4.0,8.0,5.0,Gender
2021-05-19,11.0,5.0,4.0,4.0,8.0,5.0,Gender
2021-05-20,10.0,6.0,4.0,4.0,8.0,5.0,Gender
2021-05-21,10.0,6.0,4.0,4.0,9.0,5.0,Gender
2021-05-22,11.0,5.0,3.0,4.0,9.0,5.0,Gender
2021-05-23,12.0,6.0,3.0,3.0,6.0,6.0,Gender
2021-05-24,11.0,6.0,5.0,9.0,7.0,8.0,Gender
2021-05-25,15.0,10.0,7.0,10.0,12.0,10.0,Gender
2021-05-26,16.0,10.0,7.0,10.0,13.0,10.0,Gender
2021-05-27,19.0,10.0,8.0,10.0,13.0,12.0,Gender
2021-05-28,19.0,10.0,9.0,10.0,13.0,13.0,Gender
2021-05-29,19.0,12.0,8.0,10.0,12.0,13.0,Gender
2021-05-30,19.0,12.0,9.0,13.0,12.0,13.0,Gender
2021-05-31,19.0,12.0,9.0,13.0,13.0,13.0,Gender
2021-06-01,20.0,13.0,9.0,13.0,13.0,12.0,Gender
2021-06-02,21.0,13.0,9.0,13.0,13.0,15.0,Gender
2021-06-03,23.0,14.0,9.0,13.0,14.0,14.0,Gender
2021-06-04,24.0,14.0,9.0,13.0,15.0,14.0,Gender
2021-06-05,24.0,14.0,9.0,13.0,15.0,14.0,Gender
2021-06-06,24.0,14.0,9.0,13.0,14.0,14.0,Gender
2021-06-07,24.0,14.0,9.0,13.0,14.0,14.0,Gender
2021-06-08,25.0,14.0,9.0,13.0,14.0,15.0,Gender
2021-06-09,25.0,14.0,9.0,14.0,14.0,17.0,Gender
2021-06-10,26.0,14.0,9.0,14.0,14.0,17.0,Gender
2021-06-11,28.0,17.0,9.0,14.0,14.0,18.0,Gender
2021-06-12,28.0,17.0,9.0,14.0,13.0,20.0,Gender
2021-06-13,27.0,18.0,9.0,14.0,14.0,20.0,Gender
2021-06-14,26.0,16.0,9.0,14.0,14.0,19.0,Gender
2021-06-15,26.0,16.0,9.0,14.0,13.0,19.0,Gender
2021-06-16,27.0,16.0,9.0,14.0,14.0,18.0,Gender
2021-06-17,26.0,15.0,9.0,13.0,14.0,18.0,Gender
2021-06-18,28.0,14.0,10.0,14.0,14.0,18.0,Gender
2021-06-19,28.0,13.0,10.0,14.0,14.0,18.0,Gender
2021-06-20,30.0,13.0,10.0,15.0,13.0,18.0,Gender
2021-06-21,29.0,13.0,10.0,15.0,13.0,18.0,Gender
2021-06-22,29.0,12.0,10.0,15.0,13.0,17.0,Gender
2021-06-23,31.0,12.0,8.0,9.0,12.0,15.0,Gender
2021-06-24,28.0,8.0,5.0,8.0,7.0,13.0,Gender
2021-06-25,29.0,8.0,5.0,8.0,7.0,13.0,Gender
2021-06-26,26.0,8.0,4.0,8.0,7.0,11.0,Gender
2021-06-27,25.0,8.0,3.0,7.0,7.0,10.0,Gender
2021-06-28,26.0,6.0,3.0,7.0,7.0,10.0,Gender
2021-06-29,25.0,6.0,2.0,4.0,7.0,10.0,Gender
2021-06-30,25.0,6.0,2.0,4.0,6.0,10.0,Gender
2021-07-01,25.0,5.0,2.0,4.0,6.0,10.0,Gender
2021-07-02,24.0,5.0,2.0,4.0,6.0,7.0,Gender
2021-07-03,22.0,4.0,2.0,4.0,5.0,7.0,Gender
2021-07-04,20.0,4.0,2.0,5.0,4.0,7.0,Gender
2021-07-05,21.0,4.0,2.0,5.0,4.0,7.0,Gender
2021-07-06,21.0,4.0,1.0,5.0,4.0,6.0,Gender
2021-07-07,21.0,4.0,1.0,5.0,4.0,6.0,Gender
2021-07-08,22.0,6.0,1.0,5.0,4.0,5.0,Gender
2021-07-09,22.0,6.0,1.0,3.0,4.0,3.0,Gender
2021-07-10,21.0,6.0,1.0,3.0,4.0,3.0,Gender
2021-07-11,18.0,3.0,1.0,3.0,4.0,2.0,Gender
2021-07-12,18.0,3.0,1.0,3.0,3.0,1.0,Gender
2021-07-13,20.0,2.0,1.0,3.0,4.0,1.0,Gender
2021-07-14,22.0,2.0,1.0,3.0,4.0,1.0,Gender
2021-07-15,22.0,2.0,1.0,3.0,4.0,1.0,Gender
2021-07-16,21.0,2.0,1.0,3.0,3.0,1.0,Gender
2021-07-17,21.0,2.0,1.0,3.0,3.0,2.0,Gender
2021-07-18,20.0,2.0,0.0,2.0,3.0,2.0,Gender
2021-07-19,22.0,2.0,0.0,2.0,3.0,2.0,Gender
2021-07-20,22.0,2.0,0.0,1.0,3.0,2.0,Gender
2021-07-21,23.0,2.0,1.0,1.0,3.0,2.0,Gender
2021-07-22,23.0,2.0,1.0,1.0,3.0,2.0,Gender
2021-07-23,21.0,2.0,1.0,1.0,3.0,2.0,Gender
2021-07-24,20.0,2.0,1.0,1.0,3.0,2.0,Gender
2021-07-25,18.0,2.0,1.0,1.0,2.0,2.0,Gender
2021-07-26,18.0,2.0,1.0,1.0,2.0,2.0,Gender
2021-07-27,18.0,2.0,1.0,1.0,2.0,2.0,Gender
2021-07-28,17.0,2.0,1.0,1.0,2.0,2.0,Gender
2021-07-29,17.0,2.0,1.0,1.0,2.0,2.0,Gender
2021-07-30,17.0,2.0,1.0,1.0,2.0,2.0,Gender
2021-07-31,19.0,2.0,1.0,1.0,2.0,2.0,Gender
2021-08-01,19.0,3.0,2.0,1.0,2.0,2.0,Gender
2021-08-02,19.0,4.0,3.0,1.0,2.0,2.0,Gender
2021-08-03,19.0,4.0,3.0,0.0,2.0,2.0,Gender
2021-08-04,18.0,4.0,3.0,0.0,2.0,2.0,Gender
2021-08-05,17.0,4.0,3.0,0.0,2.0,2.0,Gender
2021-08-06,19.0,4.0,4.0,0.0,2.0,3.0,Gender
2021-08-07,17.0,2.0,4.0,1.0,2.0,3.0,Gender
2021-08-08,16.0,2.0,4.0,1.0,2.0,3.0,Gender
2021-08-09,17.0,2.0,4.0,2.0,2.0,3.0,Gender
2021-08-10,17.0,2.0,4.0,2.0,2.0,3.0,Gender
2021-08-11,17.0,2.0,4.0,3.0,2.0,2.0,Gender
2021-08-12,15.0,3.0,4.0,3.0,0.0,2.0,Gender
2021-08-13,13.0,4.0,4.0,3.0,0.0,2.0,Gender
2021-08-14,13.0,4.0,4.0,4.0,0.0,2.0,Gender
2021-08-15,13.0,4.0,4.0,4.0,0.0,2.0,Gender
2021-08-16,16.0,5.0,4.0,4.0,0.0,1.0,Gender
2021-08-17,16.0,6.0,4.0,4.0,0.0,1.0,Gender
2021-08-18,14.0,6.0,4.0,4.0,0.0,1.0,Gender
2021-08-19,12.0,6.0,4.0,4.0,1.0,1.0,Gender
2021-08-20,11.0,6.0,3.0,4.0,1.0,1.0,Gender
2021-08-21,10.0,6.0,3.0,4.0,1.0,1.0,Gender
2021-08-22,10.0,6.0,3.0,4.0,1.0,1.0,Gender
2021-08-23,10.0,6.0,3.0,4.0,2.0,1.0,Gender
2021-08-24,10.0,6.0,3.0,4.0,2.0,1.0,Gender
2021-08-25,10.0,6.0,3.0,4.0,3.0,1.0,Gender
2021-08-26,11.0,6.0,3.0,4.0,3.0,1.0,Gender
2021-08-27,11.0,6.0,3.0,4.0,3.0,1.0,Gender
2021-08-28,11.0,6.0,4.0,4.0,3.0,1.0,Gender
2021-08-29,11.0,9.0,4.0,8.0,3.0,2.0,Gender
2021-08-30,8.0,9.0,4.0,8.0,4.0,2.0,Gender
2021-08-31,9.0,9.0,4.0,9.0,4.0,2.0,Gender
2021-09-01,9.0,8.0,3.0,9.0,4.0,2.0,Gender
2021-09-02,10.0,8.0,3.0,9.0,4.0,2.0,Gender
2021-09-03,10.0,8.0,3.0,9.0,4.0,2.0,Gender
2021-09-04,10.0,8.0,3.0,9.0,4.0,2.0,Gender
2021-09-05,9.0,8.0,2.0,9.0,4.0,1.0,Gender
2017-10-24,,,,,,,Geschlecht
2017-10-25,,,,,,,Geschlecht
2017-10-26,,,,,,,Geschlecht
2017-10-27,,,,,,,Geschlecht
2017-10-28,,,,,,,Geschlecht
2017-10-29,,,,,,,Geschlecht
2017-10-30,,,,,,,Geschlecht
2017-10-31,,,,,,,Geschlecht
2017-11-01,,,,,,,Geschlecht
2017-11-02,,,,,,,Geschlecht
2017-11-03,,,,,,,Geschlecht
2017-11-04,,,,,,,Geschlecht
2017-11-05,,,,,,,Geschlecht
2017-11-06,,,,,,,Geschlecht
2017-11-07,,,,,,,Geschlecht
2017-11-08,,,,,,,Geschlecht
2017-11-09,,,,,,,Geschlecht
2017-11-10,,,,,,,Geschlecht
2017-11-11,,,,,,,Geschlecht
2017-11-12,,,,,,,Geschlecht
2017-11-13,,,,,,,Geschlecht
2017-11-14,,,,,,,Geschlecht
2017-11-15,,,,,,,Geschlecht
2017-11-16,,,,,,,Geschlecht
2017-11-17,,,,,,,Geschlecht
2017-11-18,,,,,,,Geschlecht
2017-11-19,,,,,,,Geschlecht
2017-11-20,,,,,,,Geschlecht
2017-11-21,,,,,,,Geschlecht
2017-11-22,7.0,3.0,1.0,7.0,4.0,1.0,Geschlecht
2017-11-23,7.0,3.0,0.0,7.0,4.0,1.0,Geschlecht
2017-11-24,7.0,3.0,0.0,7.0,4.0,1.0,Geschlecht
2017-11-25,7.0,3.0,0.0,7.0,4.0,1.0,Geschlecht
2017-11-26,7.0,3.0,0.0,7.0,4.0,1.0,Geschlecht
2017-11-27,7.0,3.0,0.0,7.0,4.0,1.0,Geschlecht
2017-11-28,7.0,3.0,0.0,7.0,4.0,1.0,Geschlecht
2017-11-29,7.0,3.0,0.0,7.0,4.0,3.0,Geschlecht
2017-11-30,8.0,4.0,0.0,7.0,4.0,4.0,Geschlecht
2017-12-01,8.0,4.0,0.0,7.0,5.0,4.0,Geschlecht
2017-12-02,8.0,4.0,0.0,7.0,5.0,4.0,Geschlecht
2017-12-03,8.0,4.0,0.0,6.0,5.0,4.0,Geschlecht
2017-12-04,8.0,4.0,0.0,6.0,5.0,4.0,Geschlecht
2017-12-05,8.0,4.0,0.0,8.0,5.0,4.0,Geschlecht
2017-12-06,8.0,4.0,0.0,8.0,5.0,4.0,Geschlecht
2017-12-07,8.0,4.0,0.0,8.0,7.0,4.0,Geschlecht
2017-12-08,5.0,1.0,0.0,3.0,4.0,4.0,Geschlecht
2017-12-09,3.0,1.0,0.0,3.0,4.0,5.0,Geschlecht
2017-12-10,3.0,1.0,0.0,3.0,4.0,5.0,Geschlecht
2017-12-11,3.0,1.0,0.0,3.0,4.0,5.0,Geschlecht
2017-12-12,3.0,1.0,0.0,3.0,4.0,5.0,Geschlecht
2017-12-13,4.0,1.0,0.0,3.0,3.0,5.0,Geschlecht
2017-12-14,4.0,1.0,0.0,3.0,3.0,4.0,Geschlecht
2017-12-15,3.0,1.0,0.0,3.0,3.0,4.0,Geschlecht
2017-12-16,2.0,1.0,0.0,3.0,3.0,4.0,Geschlecht
2017-12-17,2.0,1.0,0.0,3.0,3.0,4.0,Geschlecht
2017-12-18,2.0,1.0,0.0,3.0,3.0,4.0,Geschlecht
2017-12-19,2.0,1.0,0.0,3.0,3.0,4.0,Geschlecht
2017-12-20,2.0,2.0,0.0,3.0,3.0,4.0,Geschlecht
2017-12-21,2.0,2.0,0.0,3.0,3.0,4.0,Geschlecht
2017-12-22,2.0,2.0,0.0,4.0,3.0,4.0,Geschlecht
2017-12-23,2.0,2.0,0.0,4.0,3.0,4.0,Geschlecht
2017-12-24,2.0,2.0,0.0,4.0,3.0,4.0,Geschlecht
2017-12-25,2.0,2.0,0.0,4.0,3.0,4.0,Geschlecht
2017-12-26,2.0,2.0,0.0,4.0,3.0,4.0,Geschlecht
2017-12-27,2.0,2.0,0.0,4.0,3.0,4.0,Geschlecht
2017-12-28,2.0,2.0,0.0,5.0,3.0,4.0,Geschlecht
2017-12-29,3.0,2.0,0.0,5.0,3.0,3.0,Geschlecht
2017-12-30,4.0,1.0,0.0,5.0,3.0,2.0,Geschlecht
2017-12-31,5.0,1.0,0.0,5.0,2.0,2.0,Geschlecht
2018-01-01,5.0,1.0,0.0,5.0,2.0,2.0,Geschlecht
2018-01-02,5.0,1.0,0.0,5.0,2.0,2.0,Geschlecht
2018-01-03,5.0,1.0,0.0,5.0,2.0,2.0,Geschlecht
2018-01-04,5.0,1.0,0.0,3.0,2.0,2.0,Geschlecht
2018-01-05,5.0,1.0,1.0,3.0,2.0,2.0,Geschlecht
2018-01-06,5.0,1.0,1.0,3.0,0.0,2.0,Geschlecht
2018-01-07,5.0,1.0,1.0,2.0,0.0,2.0,Geschlecht
2018-01-08,5.0,1.0,1.0,2.0,0.0,1.0,Geschlecht
2018-01-09,5.0,1.0,1.0,2.0,0.0,1.0,Geschlecht
2018-01-10,6.0,1.0,1.0,2.0,0.0,2.0,Geschlecht
2018-01-11,6.0,1.0,1.0,2.0,0.0,2.0,Geschlecht
2018-01-12,5.0,1.0,1.0,2.0,0.0,2.0,Geschlecht
2018-01-13,5.0,1.0,1.0,2.0,0.0,2.0,Geschlecht
2018-01-14,5.0,1.0,1.0,2.0,0.0,2.0,Geschlecht
2018-01-15,5.0,1.0,1.0,3.0,0.0,2.0,Geschlecht
2018-01-16,5.0,1.0,1.0,4.0,0.0,2.0,Geschlecht
2018-01-17,5.0,1.0,1.0,4.0,0.0,2.0,Geschlecht
2018-01-18,5.0,1.0,1.0,4.0,0.0,2.0,Geschlecht
2018-01-19,5.0,0.0,1.0,4.0,1.0,2.0,Geschlecht
2018-01-20,5.0,0.0,1.0,4.0,1.0,2.0,Geschlecht
2018-01-21,5.0,0.0,1.0,3.0,1.0,2.0,Geschlecht
2018-01-22,5.0,0.0,1.0,3.0,1.0,2.0,Geschlecht
2018-01-23,5.0,0.0,1.0,3.0,1.0,2.0,Geschlecht
2018-01-24,5.0,0.0,1.0,3.0,1.0,2.0,Geschlecht
2018-01-25,5.0,0.0,1.0,3.0,1.0,3.0,Geschlecht
2018-01-26,5.0,0.0,1.0,3.0,1.0,3.0,Geschlecht
2018-01-27,5.0,0.0,1.0,2.0,1.0,4.0,Geschlecht
2018-01-28,4.0,0.0,1.0,2.0,1.0,3.0,Geschlecht
2018-01-29,2.0,0.0,1.0,2.0,1.0,3.0,Geschlecht
2018-01-30,1.0,0.0,1.0,3.0,1.0,3.0,Geschlecht
2018-01-31,1.0,0.0,1.0,3.0,1.0,3.0,Geschlecht
2018-02-01,1.0,0.0,1.0,4.0,2.0,3.0,Geschlecht
2018-02-02,2.0,0.0,1.0,4.0,2.0,3.0,Geschlecht
2018-02-03,2.0,0.0,1.0,4.0,2.0,4.0,Geschlecht
2018-02-04,2.0,0.0,0.0,4.0,2.0,4.0,Geschlecht
2018-02-05,2.0,0.0,0.0,4.0,2.0,4.0,Geschlecht
2018-02-06,2.0,0.0,0.0,5.0,2.0,4.0,Geschlecht
2018-02-07,2.0,1.0,0.0,6.0,2.0,4.0,Geschlecht
2018-02-08,3.0,1.0,0.0,6.0,2.0,4.0,Geschlecht
2018-02-09,2.0,1.0,0.0,6.0,2.0,3.0,Geschlecht
2018-02-10,3.0,1.0,0.0,6.0,2.0,3.0,Geschlecht
2018-02-11,3.0,1.0,0.0,7.0,2.0,3.0,Geschlecht
2018-02-12,5.0,1.0,0.0,8.0,2.0,3.0,Geschlecht
2018-02-13,5.0,1.0,0.0,8.0,2.0,3.0,Geschlecht
2018-02-14,6.0,1.0,0.0,7.0,2.0,3.0,Geschlecht
2018-02-15,6.0,1.0,0.0,6.0,2.0,3.0,Geschlecht
2018-02-16,6.0,1.0,0.0,6.0,2.0,3.0,Geschlecht
2018-02-17,6.0,1.0,0.0,6.0,2.0,3.0,Geschlecht
2018-02-18,6.0,1.0,0.0,7.0,1.0,3.0,Geschlecht
2018-02-19,6.0,1.0,0.0,7.0,1.0,3.0,Geschlecht
2018-02-20,6.0,1.0,1.0,7.0,1.0,3.0,Geschlecht
2018-02-21,6.0,1.0,1.0,7.0,1.0,3.0,Geschlecht
2018-02-22,6.0,1.0,1.0,8.0,1.0,3.0,Geschlecht
2018-02-23,6.0,1.0,1.0,8.0,1.0,3.0,Geschlecht
2018-02-24,6.0,1.0,1.0,8.0,1.0,2.0,Geschlecht
2018-02-25,6.0,1.0,1.0,8.0,1.0,2.0,Geschlecht
2018-02-26,6.0,1.0,1.0,8.0,1.0,1.0,Geschlecht
2018-02-27,6.0,1.0,1.0,8.0,1.0,1.0,Geschlecht
2018-02-28,6.0,1.0,2.0,8.0,1.0,1.0,Geschlecht
2018-03-01,6.0,1.0,2.0,7.0,1.0,1.0,Geschlecht
2018-03-02,6.0,1.0,2.0,7.0,1.0,1.0,Geschlecht
2018-03-03,6.0,1.0,2.0,6.0,0.0,1.0,Geschlecht
2018-03-04,5.0,1.0,2.0,6.0,0.0,1.0,Geschlecht
2018-03-05,5.0,1.0,2.0,6.0,0.0,0.0,Geschlecht
2018-03-06,5.0,1.0,2.0,6.0,0.0,0.0,Geschlecht
2018-03-07,5.0,1.0,2.0,7.0,0.0,0.0,Geschlecht
2018-03-08,5.0,1.0,2.0,6.0,2.0,0.0,Geschlecht
2018-03-09,6.0,0.0,2.0,5.0,2.0,0.0,Geschlecht
2018-03-10,5.0,0.0,2.0,5.0,2.0,0.0,Geschlecht
2018-03-11,5.0,0.0,2.0,5.0,2.0,0.0,Geschlecht
2018-03-12,4.0,0.0,2.0,5.0,2.0,0.0,Geschlecht
2018-03-13,4.0,0.0,2.0,4.0,3.0,0.0,Geschlecht
2018-03-14,2.0,0.0,2.0,5.0,3.0,0.0,Geschlecht
2018-03-15,3.0,0.0,2.0,5.0,3.0,0.0,Geschlecht
2018-03-16,2.0,0.0,2.0,6.0,3.0,0.0,Geschlecht
2018-03-17,2.0,0.0,2.0,6.0,3.0,0.0,Geschlecht
2018-03-18,3.0,0.0,2.0,7.0,3.0,0.0,Geschlecht
2018-03-19,3.0,0.0,3.0,7.0,3.0,0.0,Geschlecht
2018-03-20,3.0,0.0,3.0,6.0,3.0,0.0,Geschlecht
2018-03-21,3.0,0.0,3.0,6.0,3.0,0.0,Geschlecht
2018-03-22,3.0,0.0,2.0,6.0,3.0,0.0,Geschlecht
2018-03-23,3.0,0.0,2.0,6.0,3.0,0.0,Geschlecht
2018-03-24,3.0,0.0,2.0,5.0,3.0,0.0,Geschlecht
2018-03-25,3.0,0.0,2.0,5.0,3.0,0.0,Geschlecht
2018-03-26,3.0,0.0,2.0,5.0,3.0,0.0,Geschlecht
2018-03-27,3.0,0.0,2.0,5.0,3.0,0.0,Geschlecht
2018-03-28,3.0,0.0,2.0,5.0,3.0,0.0,Geschlecht
2018-03-29,4.0,0.0,3.0,6.0,3.0,0.0,Geschlecht
2018-03-30,4.0,0.0,2.0,6.0,3.0,0.0,Geschlecht
2018-03-31,4.0,0.0,2.0,7.0,3.0,0.0,Geschlecht
2018-04-01,4.0,0.0,2.0,7.0,3.0,0.0,Geschlecht
2018-04-02,4.0,0.0,2.0,7.0,4.0,0.0,Geschlecht
2018-04-03,4.0,0.0,2.0,7.0,4.0,0.0,Geschlecht
2018-04-04,4.0,0.0,2.0,7.0,4.0,0.0,Geschlecht
2018-04-05,4.0,1.0,3.0,7.0,4.0,0.0,Geschlecht
2018-04-06,4.0,2.0,3.0,7.0,4.0,0.0,Geschlecht
2018-04-07,4.0,2.0,3.0,7.0,2.0,0.0,Geschlecht
2018-04-08,3.0,2.0,3.0,7.0,2.0,0.0,Geschlecht
2018-04-09,3.0,2.0,3.0,7.0,2.0,0.0,Geschlecht
2018-04-10,3.0,2.0,3.0,7.0,2.0,0.0,Geschlecht
2018-04-11,3.0,2.0,3.0,7.0,2.0,0.0,Geschlecht
2018-04-12,3.0,2.0,3.0,8.0,1.0,0.0,Geschlecht
2018-04-13,3.0,2.0,3.0,6.0,1.0,0.0,Geschlecht
2018-04-14,2.0,2.0,3.0,6.0,1.0,0.0,Geschlecht
2018-04-15,3.0,2.0,3.0,5.0,1.0,0.0,Geschlecht
2018-04-16,3.0,2.0,3.0,5.0,1.0,0.0,Geschlecht
2018-04-17,2.0,2.0,3.0,4.0,1.0,0.0,Geschlecht
2018-04-18,2.0,2.0,2.0,5.0,1.0,0.0,Geschlecht
2018-04-19,2.0,2.0,2.0,5.0,1.0,0.0,Geschlecht
2018-04-20,2.0,2.0,2.0,5.0,1.0,0.0,Geschlecht
2018-04-21,2.0,2.0,2.0,5.0,2.0,0.0,Geschlecht
2018-04-22,2.0,2.0,2.0,5.0,2.0,0.0,Geschlecht
2018-04-23,2.0,2.0,2.0,5.0,2.0,0.0,Geschlecht
2018-04-24,2.0,2.0,2.0,6.0,2.0,0.0,Geschlecht
2018-04-25,2.0,2.0,2.0,7.0,2.0,0.0,Geschlecht
2018-04-26,2.0,2.0,3.0,8.0,2.0,0.0,Geschlecht
2018-04-27,3.0,2.0,3.0,9.0,2.0,0.0,Geschlecht
2018-04-28,2.0,2.0,2.0,8.0,2.0,0.0,Geschlecht
2018-04-29,2.0,2.0,2.0,8.0,2.0,0.0,Geschlecht
2018-04-30,2.0,2.0,2.0,7.0,2.0,0.0,Geschlecht
2018-05-01,2.0,2.0,2.0,7.0,2.0,0.0,Geschlecht
2018-05-02,2.0,2.0,2.0,7.0,1.0,0.0,Geschlecht
2018-05-03,2.0,2.0,2.0,7.0,1.0,0.0,Geschlecht
2018-05-04,2.0,2.0,2.0,7.0,2.0,0.0,Geschlecht
2018-05-05,2.0,1.0,1.0,8.0,2.0,0.0,Geschlecht
2018-05-06,2.0,0.0,2.0,8.0,2.0,0.0,Geschlecht
