,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,topic
2019-07-31,2.0,0.0,0.0,1.0,1.0,0.0,Geschlecht
2019-08-01,2.0,0.0,0.0,1.0,1.0,0.0,Geschlecht
2019-08-02,2.0,0.0,0.0,1.0,1.0,0.0,Geschlecht
2019-08-03,2.0,0.0,0.0,1.0,1.0,0.0,Geschlecht
2019-08-04,2.0,0.0,0.0,1.0,0.0,1.0,Geschlecht
2019-08-05,1.0,0.0,0.0,2.0,0.0,1.0,Geschlecht
2019-08-06,1.0,0.0,0.0,1.0,0.0,2.0,Geschlecht
2019-08-07,1.0,0.0,0.0,1.0,0.0,4.0,Geschlecht
2019-08-08,1.0,0.0,0.0,1.0,0.0,4.0,Geschlecht
2019-08-09,1.0,0.0,0.0,1.0,0.0,4.0,Geschlecht
2019-08-10,1.0,1.0,0.0,1.0,0.0,4.0,Geschlecht
2019-08-11,1.0,1.0,0.0,1.0,0.0,3.0,Geschlecht
2019-08-12,2.0,1.0,0.0,0.0,0.0,3.0,Geschlecht
2019-08-13,1.0,1.0,0.0,0.0,0.0,2.0,Geschlecht
2019-08-14,1.0,1.0,0.0,0.0,0.0,0.0,Geschlecht
2019-08-15,1.0,1.0,0.0,2.0,0.0,0.0,Geschlecht
2019-08-16,1.0,1.0,0.0,2.0,0.0,0.0,Geschlecht
2019-08-17,2.0,0.0,0.0,2.0,0.0,0.0,Geschlecht
2019-08-18,2.0,0.0,0.0,2.0,0.0,0.0,Geschlecht
2019-08-19,1.0,1.0,0.0,3.0,0.0,0.0,Geschlecht
2019-08-20,1.0,1.0,0.0,3.0,0.0,1.0,Geschlecht
2019-08-21,2.0,1.0,0.0,3.0,0.0,1.0,Geschlecht
2019-08-22,2.0,1.0,0.0,2.0,0.0,1.0,Geschlecht
2019-08-23,2.0,1.0,0.0,2.0,0.0,1.0,Geschlecht
2019-08-24,1.0,1.0,0.0,2.0,0.0,1.0,Geschlecht
2019-08-25,1.0,1.0,0.0,2.0,0.0,1.0,Geschlecht
2019-08-26,1.0,0.0,0.0,1.0,0.0,1.0,Geschlecht
2019-08-27,1.0,0.0,0.0,1.0,0.0,1.0,Geschlecht
2019-08-28,0.0,0.0,0.0,1.0,0.0,2.0,Geschlecht
2019-08-29,1.0,0.0,0.0,0.0,0.0,2.0,Geschlecht
2019-08-30,1.0,0.0,0.0,0.0,0.0,2.0,Geschlecht
2019-08-31,1.0,0.0,0.0,0.0,0.0,3.0,Geschlecht
2019-09-01,1.0,0.0,0.0,0.0,0.0,3.0,Geschlecht
2019-09-02,1.0,0.0,0.0,1.0,0.0,3.0,Geschlecht
2019-09-03,1.0,0.0,0.0,1.0,0.0,2.0,Geschlecht
2019-09-04,1.0,0.0,0.0,1.0,0.0,1.0,Geschlecht
2019-09-05,0.0,0.0,0.0,1.0,0.0,1.0,Geschlecht
2019-09-06,0.0,0.0,1.0,1.0,0.0,1.0,Geschlecht
2019-09-07,0.0,0.0,1.0,1.0,0.0,0.0,Geschlecht
2019-09-08,0.0,0.0,1.0,1.0,0.0,1.0,Geschlecht
2019-09-09,0.0,0.0,1.0,0.0,0.0,1.0,Geschlecht
2019-09-10,0.0,0.0,1.0,0.0,1.0,2.0,Geschlecht
2019-09-11,0.0,0.0,1.0,0.0,1.0,3.0,Geschlecht
2019-09-12,0.0,0.0,1.0,0.0,1.0,3.0,Geschlecht
2019-09-13,0.0,0.0,0.0,0.0,1.0,3.0,Geschlecht
2019-09-14,0.0,0.0,0.0,0.0,1.0,3.0,Geschlecht
2019-09-15,0.0,0.0,0.0,1.0,1.0,2.0,Geschlecht
2019-09-16,0.0,0.0,0.0,1.0,1.0,2.0,Geschlecht
2019-09-17,1.0,0.0,0.0,1.0,0.0,3.0,Geschlecht
2019-09-18,4.0,0.0,0.0,2.0,0.0,2.0,Geschlecht
2019-09-19,4.0,0.0,0.0,2.0,1.0,2.0,Geschlecht
2019-09-20,4.0,0.0,0.0,2.0,2.0,2.0,Geschlecht
2019-09-21,4.0,0.0,1.0,2.0,2.0,3.0,Geschlecht
2019-09-22,4.0,0.0,1.0,1.0,2.0,3.0,Geschlecht
2019-09-23,4.0,1.0,1.0,2.0,2.0,3.0,Geschlecht
2019-09-24,3.0,1.0,1.0,3.0,4.0,1.0,Geschlecht
2019-09-25,0.0,1.0,1.0,3.0,5.0,2.0,Geschlecht
2019-09-26,0.0,1.0,1.0,3.0,4.0,2.0,Geschlecht
2019-09-27,0.0,1.0,1.0,4.0,4.0,2.0,Geschlecht
2019-09-28,0.0,1.0,0.0,5.0,4.0,1.0,Geschlecht
2019-09-29,0.0,1.0,0.0,5.0,4.0,1.0,Geschlecht
2019-09-30,0.0,0.0,0.0,4.0,4.0,2.0,Geschlecht
2019-10-01,0.0,1.0,0.0,3.0,2.0,3.0,Geschlecht
2019-10-02,2.0,1.0,1.0,2.0,1.0,2.0,Geschlecht
2019-10-03,2.0,1.0,1.0,2.0,1.0,2.0,Geschlecht
2019-10-04,2.0,1.0,1.0,1.0,0.0,3.0,Geschlecht
2019-10-05,2.0,1.0,1.0,0.0,0.0,4.0,Geschlecht
2019-10-06,2.0,1.0,1.0,0.0,0.0,4.0,Geschlecht
2019-10-07,2.0,1.0,1.0,0.0,0.0,3.0,Geschlecht
2019-10-08,2.0,0.0,1.0,0.0,0.0,2.0,Geschlecht
2019-10-09,0.0,0.0,0.0,0.0,0.0,3.0,Geschlecht
2019-10-10,0.0,0.0,0.0,0.0,0.0,3.0,Geschlecht
2019-10-11,0.0,0.0,0.0,0.0,0.0,3.0,Geschlecht
2019-10-12,1.0,0.0,0.0,0.0,0.0,3.0,Geschlecht
2019-10-13,1.0,0.0,0.0,0.0,0.0,3.0,Geschlecht
2019-10-14,1.0,0.0,0.0,0.0,0.0,3.0,Geschlecht
2019-10-15,1.0,0.0,0.0,2.0,0.0,4.0,Geschlecht
2019-10-16,1.0,0.0,0.0,2.0,0.0,3.0,Geschlecht
2019-10-17,2.0,0.0,0.0,2.0,1.0,3.0,Geschlecht
2019-10-18,3.0,0.0,0.0,2.0,1.0,2.0,Geschlecht
2019-10-19,2.0,0.0,0.0,2.0,1.0,1.0,Geschlecht
2019-10-20,2.0,0.0,0.0,2.0,1.0,1.0,Geschlecht
2019-10-21,2.0,0.0,0.0,2.0,1.0,1.0,Geschlecht
2019-10-22,2.0,0.0,0.0,0.0,1.0,0.0,Geschlecht
2019-10-23,2.0,0.0,0.0,0.0,1.0,0.0,Geschlecht
2019-10-24,2.0,0.0,0.0,0.0,1.0,0.0,Geschlecht
2019-10-25,1.0,0.0,1.0,0.0,1.0,0.0,Geschlecht
2019-10-26,1.0,0.0,1.0,1.0,2.0,0.0,Geschlecht
2019-10-27,1.0,0.0,1.0,1.0,2.0,1.0,Geschlecht
2019-10-28,1.0,0.0,1.0,2.0,3.0,1.0,Geschlecht
2019-10-29,1.0,0.0,1.0,3.0,3.0,1.0,Geschlecht
2019-10-30,1.0,0.0,2.0,5.0,3.0,1.0,Geschlecht
2019-10-31,0.0,0.0,2.0,5.0,2.0,1.0,Geschlecht
2019-11-01,0.0,0.0,1.0,5.0,3.0,1.0,Geschlecht
2019-11-02,0.0,0.0,1.0,4.0,2.0,1.0,Geschlecht
2019-11-03,0.0,0.0,1.0,4.0,2.0,0.0,Geschlecht
2019-11-04,0.0,0.0,1.0,3.0,2.0,0.0,Geschlecht
2019-11-05,0.0,0.0,2.0,2.0,2.0,0.0,Geschlecht
2019-11-06,0.0,0.0,1.0,1.0,2.0,0.0,Geschlecht
2019-11-07,0.0,0.0,1.0,1.0,2.0,0.0,Geschlecht
2019-11-08,0.0,0.0,1.0,1.0,1.0,0.0,Geschlecht
2019-11-09,0.0,0.0,1.0,1.0,1.0,0.0,Geschlecht
2019-11-10,0.0,0.0,1.0,1.0,1.0,0.0,Geschlecht
2019-11-11,0.0,0.0,1.0,1.0,0.0,0.0,Geschlecht
2019-11-12,0.0,0.0,0.0,2.0,0.0,0.0,Geschlecht
2019-11-13,0.0,0.0,0.0,1.0,0.0,0.0,Geschlecht
2019-11-14,0.0,0.0,1.0,1.0,1.0,0.0,Geschlecht
2019-11-15,0.0,0.0,5.0,1.0,1.0,0.0,Geschlecht
2019-11-16,0.0,0.0,6.0,1.0,1.0,0.0,Geschlecht
2019-11-17,0.0,0.0,6.0,1.0,1.0,0.0,Geschlecht
2019-11-18,0.0,0.0,6.0,2.0,1.0,0.0,Geschlecht
2019-11-19,0.0,0.0,8.0,1.0,1.0,0.0,Geschlecht
2019-11-20,0.0,0.0,8.0,2.0,1.0,0.0,Geschlecht
2019-11-21,0.0,0.0,7.0,3.0,0.0,0.0,Geschlecht
2019-11-22,0.0,0.0,3.0,3.0,0.0,0.0,Geschlecht
2019-11-23,0.0,0.0,2.0,3.0,0.0,0.0,Geschlecht
2019-11-24,0.0,0.0,2.0,4.0,0.0,0.0,Geschlecht
2019-11-25,1.0,0.0,3.0,3.0,0.0,1.0,Geschlecht
2019-11-26,2.0,0.0,1.0,3.0,0.0,1.0,Geschlecht
2019-11-27,2.0,0.0,1.0,2.0,0.0,1.0,Geschlecht
2019-11-28,2.0,0.0,1.0,1.0,0.0,1.0,Geschlecht
2019-11-29,2.0,0.0,1.0,1.0,0.0,1.0,Geschlecht
2019-11-30,2.0,0.0,1.0,1.0,0.0,1.0,Geschlecht
2019-12-01,2.0,0.0,1.0,0.0,0.0,1.0,Geschlecht
2019-12-02,1.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2019-12-03,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2019-12-04,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2019-12-05,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2019-12-06,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2019-12-07,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2019-12-08,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2019-12-09,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2019-12-10,0.0,0.0,0.0,0.0,0.0,1.0,Geschlecht
2019-12-11,0.0,0.0,1.0,0.0,0.0,1.0,Geschlecht
2019-12-12,1.0,0.0,1.0,1.0,0.0,1.0,Geschlecht
2019-12-13,1.0,0.0,1.0,1.0,0.0,1.0,Geschlecht
2019-12-14,1.0,0.0,1.0,1.0,0.0,1.0,Geschlecht
2019-12-15,1.0,0.0,1.0,1.0,0.0,1.0,Geschlecht
2019-12-16,1.0,0.0,1.0,3.0,0.0,1.0,Geschlecht
2019-12-17,1.0,0.0,1.0,3.0,0.0,0.0,Geschlecht
2019-12-18,3.0,0.0,0.0,4.0,1.0,0.0,Geschlecht
2019-12-19,2.0,0.0,0.0,3.0,1.0,0.0,Geschlecht
2019-12-20,2.0,0.0,0.0,3.0,1.0,0.0,Geschlecht
2019-12-21,3.0,0.0,0.0,3.0,2.0,0.0,Geschlecht
2019-12-22,3.0,0.0,0.0,3.0,2.0,0.0,Geschlecht
2019-12-23,3.0,0.0,0.0,1.0,2.0,0.0,Geschlecht
2019-12-24,3.0,0.0,0.0,1.0,2.0,0.0,Geschlecht
2019-12-25,1.0,1.0,0.0,0.0,1.0,0.0,Geschlecht
2019-12-26,1.0,1.0,0.0,0.0,1.0,0.0,Geschlecht
2019-12-27,1.0,1.0,0.0,0.0,1.0,0.0,Geschlecht
2019-12-28,0.0,1.0,0.0,0.0,0.0,1.0,Geschlecht
2019-12-29,0.0,1.0,0.0,0.0,0.0,1.0,Geschlecht
2019-12-30,0.0,1.0,0.0,0.0,0.0,1.0,Geschlecht
2019-12-31,0.0,1.0,0.0,0.0,0.0,1.0,Geschlecht
2020-01-01,0.0,0.0,0.0,0.0,0.0,1.0,Geschlecht
2020-01-02,0.0,0.0,0.0,0.0,0.0,1.0,Geschlecht
2020-01-03,0.0,0.0,0.0,0.0,0.0,1.0,Geschlecht
2020-01-04,1.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-01-05,1.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-01-06,1.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-01-07,1.0,0.0,1.0,0.0,0.0,0.0,Geschlecht
2020-01-08,1.0,0.0,1.0,0.0,0.0,0.0,Geschlecht
2020-01-09,1.0,0.0,1.0,0.0,0.0,0.0,Geschlecht
2020-01-10,1.0,0.0,1.0,1.0,0.0,0.0,Geschlecht
2020-01-11,0.0,0.0,1.0,1.0,0.0,0.0,Geschlecht
2020-01-12,0.0,0.0,1.0,1.0,0.0,0.0,Geschlecht
2020-01-13,0.0,0.0,1.0,1.0,0.0,0.0,Geschlecht
2020-01-14,0.0,0.0,1.0,4.0,1.0,0.0,Geschlecht
2020-01-15,0.0,0.0,1.0,4.0,2.0,0.0,Geschlecht
2020-01-16,0.0,0.0,1.0,4.0,2.0,0.0,Geschlecht
2020-01-17,1.0,0.0,1.0,5.0,2.0,0.0,Geschlecht
2020-01-18,1.0,0.0,1.0,6.0,3.0,0.0,Geschlecht
2020-01-19,1.0,0.0,1.0,6.0,3.0,0.0,Geschlecht
2020-01-20,1.0,0.0,1.0,7.0,4.0,0.0,Geschlecht
2020-01-21,1.0,0.0,0.0,5.0,3.0,0.0,Geschlecht
2020-01-22,1.0,0.0,5.0,5.0,2.0,0.0,Geschlecht
2020-01-23,2.0,0.0,5.0,5.0,2.0,0.0,Geschlecht
2020-01-24,1.0,0.0,5.0,3.0,2.0,0.0,Geschlecht
2020-01-25,1.0,0.0,6.0,3.0,1.0,1.0,Geschlecht
2020-01-26,1.0,0.0,6.0,3.0,1.0,1.0,Geschlecht
2020-01-27,1.0,0.0,7.0,2.0,0.0,1.0,Geschlecht
2020-01-28,1.0,0.0,7.0,2.0,0.0,1.0,Geschlecht
2020-01-29,2.0,0.0,2.0,2.0,1.0,1.0,Geschlecht
2020-01-30,1.0,0.0,2.0,3.0,2.0,1.0,Geschlecht
2020-01-31,1.0,0.0,3.0,4.0,4.0,1.0,Geschlecht
2020-02-01,1.0,0.0,2.0,3.0,4.0,0.0,Geschlecht
2020-02-02,1.0,0.0,2.0,3.0,5.0,0.0,Geschlecht
2020-02-03,1.0,0.0,1.0,3.0,5.0,0.0,Geschlecht
2020-02-04,1.0,0.0,1.0,2.0,5.0,0.0,Geschlecht
2020-02-05,0.0,0.0,1.0,2.0,4.0,0.0,Geschlecht
2020-02-06,0.0,0.0,1.0,1.0,3.0,0.0,Geschlecht
2020-02-07,0.0,0.0,0.0,2.0,1.0,0.0,Geschlecht
2020-02-08,1.0,0.0,0.0,2.0,1.0,0.0,Geschlecht
2020-02-09,1.0,0.0,0.0,3.0,0.0,0.0,Geschlecht
2020-02-10,2.0,0.0,1.0,3.0,0.0,0.0,Geschlecht
2020-02-11,2.0,0.0,1.0,3.0,0.0,0.0,Geschlecht
2020-02-12,2.0,0.0,1.0,3.0,0.0,0.0,Geschlecht
2020-02-13,2.0,0.0,1.0,4.0,0.0,0.0,Geschlecht
2020-02-14,2.0,0.0,1.0,3.0,1.0,0.0,Geschlecht
2020-02-15,1.0,0.0,1.0,3.0,1.0,0.0,Geschlecht
2020-02-16,1.0,0.0,1.0,2.0,1.0,0.0,Geschlecht
2020-02-17,0.0,0.0,0.0,2.0,1.0,0.0,Geschlecht
2020-02-18,1.0,0.0,0.0,2.0,1.0,0.0,Geschlecht
2020-02-19,1.0,0.0,0.0,2.0,1.0,0.0,Geschlecht
2020-02-20,1.0,0.0,0.0,1.0,1.0,0.0,Geschlecht
2020-02-21,1.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-02-22,1.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-02-23,1.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-02-24,1.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-02-25,0.0,0.0,0.0,0.0,0.0,2.0,Geschlecht
2020-02-26,0.0,0.0,0.0,1.0,0.0,2.0,Geschlecht
2020-02-27,0.0,0.0,0.0,1.0,0.0,2.0,Geschlecht
2020-02-28,0.0,0.0,0.0,2.0,0.0,2.0,Geschlecht
2020-02-29,0.0,0.0,0.0,2.0,0.0,2.0,Geschlecht
2020-03-01,0.0,0.0,0.0,2.0,0.0,3.0,Geschlecht
2020-03-02,0.0,0.0,0.0,2.0,0.0,3.0,Geschlecht
2020-03-03,0.0,0.0,0.0,2.0,0.0,4.0,Geschlecht
2020-03-04,0.0,0.0,0.0,1.0,0.0,4.0,Geschlecht
2020-03-05,0.0,0.0,0.0,2.0,0.0,4.0,Geschlecht
2020-03-06,0.0,0.0,0.0,2.0,1.0,5.0,Geschlecht
2020-03-07,0.0,0.0,0.0,2.0,1.0,5.0,Geschlecht
2020-03-08,0.0,0.0,1.0,4.0,5.0,6.0,Geschlecht
2020-03-09,0.0,0.0,1.0,4.0,5.0,6.0,Geschlecht
2020-03-10,0.0,0.0,1.0,4.0,5.0,3.0,Geschlecht
2020-03-11,0.0,0.0,1.0,4.0,5.0,3.0,Geschlecht
2020-03-12,0.0,0.0,1.0,3.0,5.0,3.0,Geschlecht
2020-03-13,0.0,0.0,1.0,2.0,4.0,2.0,Geschlecht
2020-03-14,0.0,0.0,1.0,2.0,4.0,2.0,Geschlecht
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-03-16,0.0,0.0,3.0,0.0,0.0,0.0,Geschlecht
2020-03-17,0.0,0.0,5.0,0.0,2.0,0.0,Geschlecht
2020-03-18,0.0,0.0,7.0,0.0,2.0,0.0,Geschlecht
2020-03-19,0.0,0.0,7.0,0.0,2.0,0.0,Geschlecht
2020-03-20,0.0,0.0,7.0,0.0,2.0,0.0,Geschlecht
2020-03-21,0.0,0.0,7.0,0.0,2.0,0.0,Geschlecht
2020-03-22,0.0,0.0,7.0,0.0,2.0,0.0,Geschlecht
2020-03-23,0.0,0.0,4.0,0.0,2.0,0.0,Geschlecht
2020-03-24,0.0,0.0,2.0,0.0,0.0,0.0,Geschlecht
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-03-26,0.0,0.0,0.0,1.0,1.0,0.0,Geschlecht
2020-03-27,0.0,0.0,0.0,1.0,2.0,0.0,Geschlecht
2020-03-28,0.0,0.0,0.0,1.0,2.0,0.0,Geschlecht
2020-03-29,0.0,0.0,0.0,1.0,2.0,0.0,Geschlecht
2020-03-30,0.0,0.0,0.0,1.0,2.0,0.0,Geschlecht
2020-03-31,0.0,0.0,0.0,1.0,2.0,0.0,Geschlecht
2020-04-01,0.0,0.0,0.0,1.0,2.0,0.0,Geschlecht
2020-04-02,0.0,0.0,0.0,0.0,1.0,0.0,Geschlecht
2020-04-03,0.0,0.0,1.0,1.0,0.0,1.0,Geschlecht
2020-04-04,0.0,0.0,1.0,1.0,0.0,2.0,Geschlecht
2020-04-05,0.0,0.0,1.0,1.0,1.0,2.0,Geschlecht
2020-04-06,0.0,0.0,1.0,1.0,1.0,2.0,Geschlecht
2020-04-07,2.0,0.0,1.0,2.0,1.0,2.0,Geschlecht
2020-04-08,2.0,0.0,1.0,3.0,1.0,2.0,Geschlecht
2020-04-09,2.0,0.0,1.0,3.0,1.0,2.0,Geschlecht
2020-04-10,2.0,0.0,0.0,2.0,1.0,1.0,Geschlecht
2020-04-11,2.0,0.0,0.0,2.0,1.0,0.0,Geschlecht
2020-04-12,2.0,0.0,0.0,2.0,0.0,0.0,Geschlecht
2020-04-13,2.0,0.0,0.0,2.0,1.0,0.0,Geschlecht
2020-04-14,0.0,0.0,0.0,1.0,1.0,0.0,Geschlecht
2020-04-15,0.0,0.0,2.0,0.0,2.0,0.0,Geschlecht
2020-04-16,1.0,0.0,2.0,0.0,2.0,0.0,Geschlecht
2020-04-17,1.0,0.0,2.0,0.0,2.0,0.0,Geschlecht
2020-04-18,1.0,1.0,2.0,0.0,2.0,0.0,Geschlecht
2020-04-19,1.0,1.0,2.0,0.0,2.0,0.0,Geschlecht
2020-04-20,1.0,1.0,2.0,0.0,1.0,0.0,Geschlecht
2020-04-21,1.0,1.0,2.0,0.0,1.0,0.0,Geschlecht
2020-04-22,1.0,1.0,0.0,1.0,0.0,0.0,Geschlecht
2020-04-23,0.0,1.0,0.0,1.0,0.0,0.0,Geschlecht
2020-04-24,0.0,1.0,0.0,1.0,0.0,0.0,Geschlecht
2020-04-25,0.0,0.0,0.0,3.0,0.0,0.0,Geschlecht
2020-04-26,0.0,0.0,0.0,3.0,0.0,1.0,Geschlecht
2020-04-27,0.0,0.0,0.0,3.0,0.0,1.0,Geschlecht
2020-04-28,0.0,0.0,0.0,4.0,0.0,3.0,Geschlecht
2020-04-29,0.0,0.0,0.0,3.0,1.0,3.0,Geschlecht
2020-04-30,0.0,0.0,0.0,3.0,1.0,3.0,Geschlecht
2020-05-01,0.0,0.0,0.0,3.0,1.0,3.0,Geschlecht
2020-05-02,0.0,0.0,0.0,1.0,1.0,3.0,Geschlecht
2020-05-03,0.0,0.0,0.0,1.0,1.0,2.0,Geschlecht
2020-05-04,0.0,0.0,0.0,1.0,1.0,3.0,Geschlecht
2020-05-05,0.0,0.0,0.0,1.0,1.0,1.0,Geschlecht
2020-05-06,0.0,0.0,0.0,1.0,0.0,1.0,Geschlecht
2020-05-07,0.0,1.0,0.0,1.0,0.0,1.0,Geschlecht
2020-05-08,0.0,1.0,0.0,2.0,1.0,1.0,Geschlecht
2020-05-09,0.0,1.0,0.0,2.0,1.0,1.0,Geschlecht
2020-05-10,0.0,1.0,0.0,2.0,1.0,1.0,Geschlecht
2020-05-11,0.0,1.0,0.0,2.0,1.0,0.0,Geschlecht
2020-05-12,0.0,1.0,0.0,1.0,1.0,0.0,Geschlecht
2020-05-13,0.0,1.0,0.0,1.0,1.0,1.0,Geschlecht
2020-05-14,0.0,0.0,0.0,4.0,1.0,2.0,Geschlecht
2020-05-15,0.0,0.0,0.0,4.0,0.0,2.0,Geschlecht
2020-05-16,0.0,1.0,0.0,5.0,0.0,2.0,Geschlecht
2020-05-17,0.0,2.0,0.0,5.0,2.0,4.0,Geschlecht
2020-05-18,0.0,5.0,0.0,8.0,2.0,4.0,Geschlecht
2020-05-19,1.0,5.0,0.0,9.0,2.0,5.0,Geschlecht
2020-05-20,1.0,5.0,1.0,9.0,2.0,5.0,Geschlecht
2020-05-21,1.0,5.0,1.0,7.0,2.0,4.0,Geschlecht
2020-05-22,1.0,5.0,1.0,6.0,2.0,4.0,Geschlecht
2020-05-23,1.0,4.0,1.0,5.0,2.0,4.0,Geschlecht
2020-05-24,2.0,3.0,1.0,6.0,0.0,2.0,Geschlecht
2020-05-25,2.0,0.0,1.0,3.0,1.0,2.0,Geschlecht
2020-05-26,1.0,0.0,1.0,3.0,1.0,2.0,Geschlecht
2020-05-27,1.0,0.0,1.0,5.0,1.0,3.0,Geschlecht
2020-05-28,1.0,0.0,1.0,5.0,1.0,3.0,Geschlecht
2020-05-29,1.0,0.0,1.0,5.0,1.0,3.0,Geschlecht
2020-05-30,2.0,0.0,1.0,5.0,1.0,3.0,Geschlecht
2020-05-31,1.0,0.0,1.0,4.0,1.0,3.0,Geschlecht
2020-06-01,1.0,0.0,1.0,4.0,0.0,3.0,Geschlecht
2020-06-02,1.0,0.0,1.0,3.0,0.0,2.0,Geschlecht
2020-06-03,1.0,0.0,0.0,6.0,0.0,0.0,Geschlecht
2020-06-04,1.0,0.0,0.0,5.0,1.0,0.0,Geschlecht
2020-06-05,1.0,1.0,0.0,10.0,2.0,0.0,Geschlecht
2020-06-06,0.0,1.0,0.0,10.0,2.0,0.0,Geschlecht
2020-06-07,1.0,1.0,0.0,10.0,2.0,1.0,Geschlecht
2020-06-08,1.0,1.0,0.0,10.0,2.0,1.0,Geschlecht
2020-06-09,1.0,1.0,0.0,10.0,2.0,1.0,Geschlecht
2020-06-10,1.0,1.0,0.0,5.0,2.0,2.0,Geschlecht
2020-06-11,1.0,1.0,0.0,5.0,1.0,2.0,Geschlecht
2020-06-12,1.0,0.0,0.0,0.0,0.0,2.0,Geschlecht
2020-06-13,1.0,0.0,0.0,0.0,0.0,2.0,Geschlecht
2020-06-14,0.0,0.0,1.0,0.0,2.0,1.0,Geschlecht
2020-06-15,0.0,0.0,1.0,0.0,2.0,1.0,Geschlecht
2020-06-16,0.0,0.0,1.0,2.0,2.0,1.0,Geschlecht
2020-06-17,1.0,0.0,1.0,6.0,4.0,0.0,Geschlecht
2020-06-18,1.0,0.0,1.0,7.0,4.0,0.0,Geschlecht
2020-06-19,1.0,0.0,1.0,10.0,5.0,0.0,Geschlecht
2020-06-20,1.0,0.0,1.0,10.0,5.0,1.0,Geschlecht
2020-06-21,1.0,0.0,0.0,10.0,3.0,1.0,Geschlecht
2020-06-22,2.0,0.0,0.0,11.0,3.0,1.0,Geschlecht
2020-06-23,2.0,0.0,0.0,9.0,3.0,1.0,Geschlecht
2020-06-24,1.0,0.0,0.0,5.0,1.0,1.0,Geschlecht
2020-06-25,1.0,0.0,0.0,4.0,1.0,1.0,Geschlecht
2020-06-26,1.0,0.0,0.0,2.0,0.0,2.0,Geschlecht
2020-06-27,1.0,0.0,1.0,5.0,0.0,1.0,Geschlecht
2020-06-28,1.0,0.0,1.0,5.0,0.0,1.0,Geschlecht
2020-06-29,0.0,0.0,1.0,7.0,0.0,1.0,Geschlecht
2020-06-30,0.0,2.0,1.0,7.0,0.0,1.0,Geschlecht
2020-07-01,0.0,2.0,1.0,7.0,0.0,1.0,Geschlecht
2020-07-02,0.0,2.0,1.0,7.0,0.0,1.0,Geschlecht
2020-07-03,0.0,2.0,1.0,6.0,0.0,0.0,Geschlecht
2020-07-04,0.0,2.0,0.0,3.0,0.0,0.0,Geschlecht
2020-07-05,0.0,2.0,0.0,4.0,0.0,0.0,Geschlecht
2020-07-06,0.0,2.0,0.0,2.0,0.0,0.0,Geschlecht
2020-07-07,0.0,0.0,0.0,2.0,0.0,1.0,Geschlecht
2020-07-08,1.0,0.0,0.0,5.0,1.0,2.0,Geschlecht
2020-07-09,2.0,0.0,0.0,5.0,1.0,3.0,Geschlecht
2020-07-10,5.0,1.0,0.0,5.0,1.0,4.0,Geschlecht
2020-07-11,5.0,1.0,0.0,5.0,1.0,4.0,Geschlecht
2020-07-12,5.0,1.0,0.0,5.0,1.0,4.0,Geschlecht
2020-07-13,5.0,1.0,0.0,5.0,1.0,4.0,Geschlecht
2020-07-14,5.0,1.0,0.0,6.0,2.0,3.0,Geschlecht
2020-07-15,4.0,2.0,1.0,3.0,4.0,2.0,Geschlecht
2020-07-16,5.0,2.0,1.0,3.0,4.0,1.0,Geschlecht
2020-07-17,2.0,1.0,1.0,3.0,5.0,0.0,Geschlecht
2020-07-18,2.0,1.0,1.0,3.0,5.0,0.0,Geschlecht
2020-07-19,2.0,1.0,1.0,2.0,5.0,0.0,Geschlecht
2020-07-20,2.0,1.0,1.0,1.0,5.0,0.0,Geschlecht
2020-07-21,2.0,1.0,1.0,0.0,4.0,0.0,Geschlecht
2020-07-22,2.0,0.0,0.0,0.0,1.0,0.0,Geschlecht
2020-07-23,0.0,0.0,0.0,0.0,1.0,0.0,Geschlecht
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-07-25,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-07-27,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-07-28,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-07-30,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,Geschlecht
