,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,topic
2020-10-07,3.0,3.0,2.0,60.0,73.0,36.0,tweet_genders
2020-10-08,2.0,4.0,2.0,60.0,73.0,36.0,tweet_genders
2020-10-09,2.0,4.0,2.0,58.0,72.0,39.0,tweet_genders
2020-10-10,1.0,4.0,2.0,59.0,69.0,44.0,tweet_genders
2020-10-11,1.0,4.0,1.0,59.0,72.0,44.0,tweet_genders
2020-10-12,1.0,5.0,1.0,54.0,64.0,43.0,tweet_genders
2020-10-13,1.0,5.0,1.0,51.0,61.0,40.0,tweet_genders
2020-10-14,2.0,5.0,3.0,50.0,58.0,41.0,tweet_genders
2020-10-15,2.0,5.0,4.0,50.0,51.0,34.0,tweet_genders
2020-10-16,2.0,5.0,4.0,52.0,50.0,36.0,tweet_genders
2020-10-17,2.0,5.0,4.0,51.0,49.0,36.0,tweet_genders
2020-10-18,2.0,5.0,4.0,51.0,50.0,35.0,tweet_genders
2020-10-19,3.0,2.0,4.0,44.0,52.0,35.0,tweet_genders
2020-10-20,3.0,2.0,4.0,41.0,50.0,34.0,tweet_genders
2020-10-21,3.0,3.0,4.0,42.0,50.0,31.0,tweet_genders
2020-10-22,3.0,5.0,4.0,44.0,50.0,30.0,tweet_genders
2020-10-23,3.0,5.0,5.0,43.0,50.0,28.0,tweet_genders
2020-10-24,3.0,5.0,5.0,44.0,53.0,24.0,tweet_genders
2020-10-25,3.0,5.0,5.0,46.0,52.0,22.0,tweet_genders
2020-10-26,2.0,5.0,5.0,51.0,60.0,20.0,tweet_genders
2020-10-27,2.0,5.0,5.0,51.0,58.0,21.0,tweet_genders
2020-10-28,1.0,5.0,3.0,50.0,61.0,20.0,tweet_genders
2020-10-29,1.0,6.0,4.0,50.0,64.0,22.0,tweet_genders
2020-10-30,1.0,7.0,4.0,50.0,66.0,21.0,tweet_genders
2020-10-31,1.0,7.0,5.0,52.0,65.0,21.0,tweet_genders
2020-11-01,1.0,7.0,5.0,52.0,64.0,24.0,tweet_genders
2020-11-02,0.0,7.0,5.0,56.0,61.0,25.0,tweet_genders
2020-11-03,0.0,7.0,4.0,53.0,61.0,22.0,tweet_genders
2020-11-04,0.0,7.0,4.0,63.0,62.0,26.0,tweet_genders
2020-11-05,0.0,4.0,4.0,65.0,62.0,27.0,tweet_genders
2020-11-06,0.0,5.0,3.0,66.0,66.0,28.0,tweet_genders
2020-11-07,0.0,5.0,3.0,63.0,66.0,33.0,tweet_genders
2020-11-08,0.0,6.0,3.0,61.0,64.0,35.0,tweet_genders
2020-11-09,1.0,5.0,5.0,61.0,55.0,36.0,tweet_genders
2020-11-10,1.0,5.0,5.0,61.0,54.0,34.0,tweet_genders
2020-11-11,1.0,5.0,6.0,61.0,52.0,36.0,tweet_genders
2020-11-12,1.0,4.0,4.0,62.0,53.0,33.0,tweet_genders
2020-11-13,2.0,3.0,6.0,62.0,51.0,32.0,tweet_genders
2020-11-14,2.0,3.0,5.0,62.0,51.0,35.0,tweet_genders
2020-11-15,2.0,3.0,5.0,63.0,50.0,32.0,tweet_genders
2020-11-16,2.0,3.0,6.0,61.0,54.0,30.0,tweet_genders
2020-11-17,4.0,3.0,6.0,63.0,51.0,31.0,tweet_genders
2020-11-18,5.0,4.0,6.0,64.0,56.0,35.0,tweet_genders
2020-11-19,5.0,4.0,6.0,64.0,59.0,35.0,tweet_genders
2020-11-20,5.0,3.0,6.0,64.0,59.0,40.0,tweet_genders
2020-11-21,5.0,3.0,6.0,71.0,59.0,35.0,tweet_genders
2020-11-22,5.0,2.0,6.0,75.0,62.0,33.0,tweet_genders
2020-11-23,5.0,2.0,4.0,70.0,66.0,33.0,tweet_genders
2020-11-24,5.0,3.0,5.0,72.0,65.0,35.0,tweet_genders
2020-11-25,5.0,3.0,8.0,76.0,66.0,33.0,tweet_genders
2020-11-26,5.0,3.0,8.0,74.0,64.0,36.0,tweet_genders
2020-11-27,5.0,4.0,6.0,76.0,70.0,39.0,tweet_genders
2020-11-28,5.0,4.0,6.0,77.0,73.0,36.0,tweet_genders
2020-11-29,5.0,4.0,6.0,78.0,73.0,36.0,tweet_genders
2020-11-30,5.0,4.0,5.0,78.0,70.0,38.0,tweet_genders
2020-12-01,3.0,5.0,5.0,82.0,72.0,38.0,tweet_genders
2020-12-02,2.0,3.0,5.0,70.0,73.0,30.0,tweet_genders
2020-12-03,2.0,3.0,6.0,69.0,73.0,34.0,tweet_genders
2020-12-04,2.0,4.0,6.0,67.0,70.0,29.0,tweet_genders
2020-12-05,2.0,4.0,6.0,62.0,70.0,27.0,tweet_genders
2020-12-06,2.0,4.0,6.0,57.0,65.0,27.0,tweet_genders
2020-12-07,2.0,4.0,6.0,61.0,63.0,30.0,tweet_genders
2020-12-08,3.0,3.0,5.0,57.0,69.0,30.0,tweet_genders
2020-12-09,3.0,3.0,1.0,55.0,68.0,29.0,tweet_genders
2020-12-10,3.0,4.0,1.0,57.0,72.0,38.0,tweet_genders
2020-12-11,2.0,5.0,1.0,56.0,68.0,38.0,tweet_genders
2020-12-12,2.0,6.0,1.0,53.0,68.0,39.0,tweet_genders
2020-12-13,2.0,6.0,1.0,53.0,71.0,44.0,tweet_genders
2020-12-14,2.0,6.0,1.0,50.0,73.0,46.0,tweet_genders
2020-12-15,3.0,5.0,2.0,43.0,72.0,44.0,tweet_genders
2020-12-16,3.0,6.0,2.0,46.0,64.0,52.0,tweet_genders
2020-12-17,3.0,7.0,1.0,52.0,64.0,51.0,tweet_genders
2020-12-18,3.0,9.0,1.0,62.0,65.0,51.0,tweet_genders
2020-12-19,3.0,10.0,1.0,62.0,62.0,56.0,tweet_genders
2020-12-20,3.0,10.0,1.0,61.0,64.0,56.0,tweet_genders
2020-12-21,3.0,10.0,1.0,56.0,63.0,54.0,tweet_genders
2020-12-22,2.0,10.0,1.0,54.0,57.0,52.0,tweet_genders
2020-12-23,2.0,10.0,1.0,51.0,52.0,52.0,tweet_genders
2020-12-24,2.0,9.0,1.0,47.0,44.0,40.0,tweet_genders
2020-12-25,2.0,7.0,1.0,41.0,43.0,38.0,tweet_genders
2020-12-26,2.0,6.0,1.0,39.0,41.0,38.0,tweet_genders
2020-12-27,3.0,6.0,1.0,36.0,38.0,35.0,tweet_genders
2020-12-28,3.0,6.0,1.0,36.0,38.0,31.0,tweet_genders
2020-12-29,2.0,6.0,0.0,35.0,38.0,33.0,tweet_genders
2020-12-30,4.0,5.0,2.0,35.0,39.0,28.0,tweet_genders
2020-12-31,4.0,4.0,2.0,24.0,32.0,25.0,tweet_genders
2021-01-01,4.0,1.0,3.0,12.0,27.0,23.0,tweet_genders
2021-01-02,4.0,0.0,3.0,11.0,27.0,21.0,tweet_genders
2021-01-03,4.0,0.0,3.0,13.0,29.0,20.0,tweet_genders
2021-01-04,4.0,0.0,4.0,15.0,28.0,19.0,tweet_genders
2021-01-05,4.0,4.0,4.0,19.0,29.0,19.0,tweet_genders
2021-01-06,5.0,4.0,5.0,26.0,32.0,21.0,tweet_genders
2021-01-07,5.0,5.0,6.0,33.0,39.0,22.0,tweet_genders
2021-01-08,5.0,6.0,6.0,38.0,42.0,25.0,tweet_genders
2021-01-09,6.0,6.0,6.0,39.0,42.0,24.0,tweet_genders
2021-01-10,5.0,6.0,6.0,38.0,42.0,23.0,tweet_genders
2021-01-11,5.0,6.0,6.0,41.0,44.0,25.0,tweet_genders
2021-01-12,6.0,6.0,6.0,44.0,45.0,25.0,tweet_genders
2021-01-13,4.0,6.0,4.0,44.0,48.0,28.0,tweet_genders
2021-01-14,4.0,7.0,4.0,48.0,55.0,36.0,tweet_genders
2021-01-15,4.0,7.0,3.0,52.0,58.0,40.0,tweet_genders
2021-01-16,5.0,7.0,3.0,52.0,57.0,37.0,tweet_genders
2021-01-17,5.0,7.0,3.0,52.0,55.0,40.0,tweet_genders
2021-01-18,4.0,7.0,2.0,55.0,56.0,41.0,tweet_genders
2021-01-19,5.0,3.0,2.0,60.0,62.0,43.0,tweet_genders
2021-01-20,4.0,3.0,1.0,55.0,59.0,46.0,tweet_genders
2021-01-21,4.0,3.0,0.0,50.0,58.0,47.0,tweet_genders
2021-01-22,4.0,3.0,0.0,48.0,55.0,49.0,tweet_genders
2021-01-23,3.0,3.0,0.0,53.0,54.0,50.0,tweet_genders
2021-01-24,3.0,3.0,0.0,60.0,58.0,51.0,tweet_genders
2021-01-25,3.0,3.0,0.0,63.0,58.0,53.0,tweet_genders
2021-01-26,2.0,3.0,0.0,61.0,58.0,54.0,tweet_genders
2021-01-27,2.0,3.0,0.0,60.0,54.0,57.0,tweet_genders
2021-01-28,2.0,2.0,1.0,61.0,51.0,55.0,tweet_genders
2021-01-29,2.0,3.0,1.0,62.0,49.0,56.0,tweet_genders
2021-01-30,1.0,3.0,1.0,63.0,50.0,56.0,tweet_genders
2021-01-31,1.0,3.0,1.0,64.0,49.0,53.0,tweet_genders
2021-02-01,1.0,3.0,1.0,66.0,48.0,57.0,tweet_genders
2021-02-02,0.0,3.0,1.0,62.0,50.0,59.0,tweet_genders
2021-02-03,0.0,3.0,1.0,61.0,54.0,63.0,tweet_genders
2021-02-04,0.0,2.0,1.0,69.0,51.0,70.0,tweet_genders
2021-02-05,0.0,1.0,5.0,68.0,52.0,65.0,tweet_genders
2021-02-06,1.0,1.0,5.0,63.0,56.0,67.0,tweet_genders
2021-02-07,1.0,1.0,5.0,60.0,55.0,66.0,tweet_genders
2021-02-08,2.0,1.0,6.0,59.0,56.0,77.0,tweet_genders
2021-02-09,2.0,1.0,6.0,68.0,54.0,79.0,tweet_genders
2021-02-10,3.0,1.0,7.0,70.0,58.0,71.0,tweet_genders
2021-02-11,3.0,1.0,6.0,73.0,58.0,69.0,tweet_genders
2021-02-12,3.0,0.0,6.0,84.0,61.0,66.0,tweet_genders
2021-02-13,3.0,0.0,6.0,83.0,62.0,67.0,tweet_genders
2021-02-14,3.0,0.0,6.0,81.0,62.0,69.0,tweet_genders
2021-02-15,3.0,0.0,6.0,74.0,64.0,67.0,tweet_genders
2021-02-16,3.0,0.0,8.0,78.0,57.0,67.0,tweet_genders
2021-02-17,4.0,0.0,8.0,83.0,58.0,62.0,tweet_genders
2021-02-18,4.0,2.0,9.0,75.0,57.0,57.0,tweet_genders
2021-02-19,4.0,4.0,5.0,77.0,57.0,58.0,tweet_genders
2021-02-20,3.0,4.0,5.0,79.0,61.0,57.0,tweet_genders
2021-02-21,3.0,4.0,5.0,77.0,59.0,56.0,tweet_genders
2021-02-22,3.0,4.0,5.0,79.0,54.0,44.0,tweet_genders
2021-02-23,3.0,5.0,5.0,69.0,55.0,41.0,tweet_genders
2021-02-24,2.0,5.0,5.0,72.0,55.0,44.0,tweet_genders
2021-02-25,3.0,8.0,5.0,68.0,54.0,43.0,tweet_genders
2021-02-26,3.0,9.0,5.0,62.0,55.0,41.0,tweet_genders
2021-02-27,3.0,9.0,5.0,61.0,59.0,41.0,tweet_genders
2021-02-28,3.0,9.0,5.0,64.0,71.0,42.0,tweet_genders
2021-03-01,3.0,9.0,5.0,69.0,72.0,43.0,tweet_genders
2021-03-02,3.0,9.0,3.0,66.0,73.0,41.0,tweet_genders
2021-03-03,2.0,10.0,3.0,63.0,73.0,36.0,tweet_genders
2021-03-04,2.0,9.0,2.0,70.0,80.0,34.0,tweet_genders
2021-03-05,3.0,8.0,2.0,79.0,83.0,35.0,tweet_genders
2021-03-06,3.0,8.0,2.0,76.0,84.0,35.0,tweet_genders
2021-03-07,4.0,8.0,2.0,76.0,84.0,36.0,tweet_genders
2021-03-08,3.0,10.0,1.0,72.0,86.0,34.0,tweet_genders
2021-03-09,3.0,9.0,1.0,73.0,87.0,32.0,tweet_genders
2021-03-10,3.0,9.0,0.0,69.0,90.0,31.0,tweet_genders
2021-03-11,2.0,6.0,0.0,72.0,91.0,28.0,tweet_genders
2021-03-12,2.0,5.0,0.0,68.0,89.0,28.0,tweet_genders
2021-03-13,2.0,5.0,1.0,70.0,89.0,28.0,tweet_genders
2021-03-14,2.0,5.0,1.0,76.0,87.0,25.0,tweet_genders
2021-03-15,2.0,5.0,1.0,75.0,88.0,21.0,tweet_genders
2021-03-16,2.0,5.0,1.0,77.0,84.0,23.0,tweet_genders
2021-03-17,2.0,5.0,1.0,76.0,89.0,27.0,tweet_genders
2021-03-18,2.0,4.0,1.0,76.0,85.0,29.0,tweet_genders
2021-03-19,2.0,4.0,1.0,71.0,83.0,31.0,tweet_genders
2021-03-20,3.0,4.0,1.0,77.0,80.0,32.0,tweet_genders
2021-03-21,2.0,4.0,1.0,81.0,82.0,34.0,tweet_genders
2021-03-22,3.0,2.0,2.0,85.0,79.0,41.0,tweet_genders
2021-03-23,4.0,2.0,3.0,91.0,77.0,42.0,tweet_genders
2021-03-24,4.0,3.0,3.0,95.0,75.0,46.0,tweet_genders
2021-03-25,4.0,3.0,4.0,95.0,75.0,52.0,tweet_genders
2021-03-26,4.0,3.0,5.0,97.0,77.0,55.0,tweet_genders
2021-03-27,4.0,3.0,4.0,95.0,77.0,54.0,tweet_genders
2021-03-28,4.0,3.0,4.0,87.0,70.0,55.0,tweet_genders
2021-03-29,4.0,3.0,4.0,88.0,70.0,55.0,tweet_genders
2021-03-30,4.0,3.0,5.0,84.0,72.0,51.0,tweet_genders
2021-03-31,4.0,2.0,5.0,81.0,67.0,50.0,tweet_genders
2021-04-01,4.0,2.0,5.0,75.0,63.0,48.0,tweet_genders
2021-04-02,3.0,1.0,5.0,68.0,59.0,44.0,tweet_genders
2021-04-03,2.0,1.0,8.0,63.0,56.0,43.0,tweet_genders
2021-04-04,2.0,1.0,8.0,58.0,53.0,41.0,tweet_genders
2021-04-05,1.0,1.0,7.0,53.0,55.0,33.0,tweet_genders
2021-04-06,1.0,1.0,6.0,47.0,54.0,34.0,tweet_genders
2021-04-07,1.0,0.0,7.0,41.0,53.0,32.0,tweet_genders
2021-04-08,1.0,0.0,6.0,44.0,54.0,25.0,tweet_genders
2021-04-09,1.0,0.0,5.0,38.0,58.0,21.0,tweet_genders
2021-04-10,2.0,0.0,5.0,40.0,54.0,21.0,tweet_genders
2021-04-11,2.0,0.0,5.0,40.0,52.0,23.0,tweet_genders
2021-04-12,3.0,0.0,7.0,41.0,50.0,24.0,tweet_genders
2021-04-13,3.0,0.0,7.0,46.0,52.0,35.0,tweet_genders
2021-04-14,3.0,1.0,8.0,53.0,51.0,41.0,tweet_genders
2021-04-15,3.0,1.0,8.0,55.0,62.0,44.0,tweet_genders
2021-04-16,3.0,1.0,8.0,60.0,78.0,46.0,tweet_genders
2021-04-17,4.0,1.0,5.0,61.0,76.0,45.0,tweet_genders
2021-04-18,5.0,1.0,5.0,62.0,78.0,46.0,tweet_genders
2021-04-19,6.0,1.0,11.0,67.0,76.0,50.0,tweet_genders
2021-04-20,6.0,2.0,13.0,72.0,82.0,52.0,tweet_genders
2021-04-21,6.0,4.0,12.0,74.0,82.0,53.0,tweet_genders
2021-04-22,6.0,4.0,12.0,72.0,85.0,60.0,tweet_genders
2021-04-23,7.0,4.0,12.0,74.0,90.0,65.0,tweet_genders
2021-04-24,6.0,4.0,13.0,73.0,94.0,68.0,tweet_genders
2021-04-25,6.0,4.0,14.0,74.0,94.0,67.0,tweet_genders
2021-04-26,5.0,4.0,14.0,73.0,100.0,68.0,tweet_genders
2021-04-27,5.0,4.0,14.0,66.0,96.0,60.0,tweet_genders
2021-04-28,6.0,3.0,13.0,66.0,96.0,58.0,tweet_genders
2021-04-29,6.0,3.0,14.0,65.0,95.0,54.0,tweet_genders
2021-04-30,6.0,3.0,15.0,65.0,84.0,52.0,tweet_genders
2021-05-01,5.0,3.0,15.0,67.0,93.0,54.0,tweet_genders
2021-05-02,4.0,3.0,15.0,68.0,92.0,52.0,tweet_genders
2021-05-03,3.0,3.0,9.0,69.0,104.0,50.0,tweet_genders
2021-05-04,2.0,2.0,8.0,68.0,99.0,49.0,tweet_genders
2021-05-05,2.0,0.0,8.0,68.0,105.0,48.0,tweet_genders
2021-05-06,2.0,1.0,8.0,63.0,103.0,42.0,tweet_genders
2021-05-07,2.0,2.0,8.0,62.0,98.0,40.0,tweet_genders
2021-05-08,2.0,2.0,7.0,63.0,99.0,40.0,tweet_genders
2021-05-09,2.0,2.0,6.0,60.0,100.0,43.0,tweet_genders
2021-05-10,2.0,2.0,4.0,58.0,99.0,42.0,tweet_genders
2021-05-11,3.0,2.0,3.0,59.0,103.0,40.0,tweet_genders
2021-05-12,2.0,2.0,3.0,55.0,105.0,42.0,tweet_genders
2021-05-13,2.0,2.0,2.0,55.0,99.0,45.0,tweet_genders
2021-05-14,4.0,2.0,1.0,56.0,105.0,48.0,tweet_genders
2021-05-15,4.0,2.0,7.0,56.0,101.0,46.0,tweet_genders
2021-05-16,5.0,2.0,8.0,58.0,100.0,47.0,tweet_genders
2021-05-17,5.0,2.0,9.0,52.0,90.0,47.0,tweet_genders
2021-05-18,7.0,3.0,9.0,48.0,91.0,44.0,tweet_genders
2021-05-19,7.0,3.0,9.0,53.0,85.0,45.0,tweet_genders
2021-05-20,8.0,2.0,10.0,51.0,89.0,47.0,tweet_genders
2021-05-21,8.0,1.0,10.0,55.0,84.0,50.0,tweet_genders
2021-05-22,8.0,2.0,10.0,54.0,79.0,50.0,tweet_genders
2021-05-23,10.0,2.0,10.0,60.0,78.0,49.0,tweet_genders
2021-05-24,10.0,2.0,10.0,58.0,71.0,49.0,tweet_genders
2021-05-25,10.0,2.0,10.0,57.0,71.0,58.0,tweet_genders
2021-05-26,10.0,2.0,10.0,58.0,68.0,54.0,tweet_genders
2021-05-27,13.0,2.0,10.0,55.0,69.0,52.0,tweet_genders
2021-05-28,11.0,2.0,10.0,50.0,63.0,49.0,tweet_genders
2021-05-29,11.0,2.0,4.0,47.0,60.0,55.0,tweet_genders
2021-05-30,10.0,2.0,3.0,45.0,60.0,56.0,tweet_genders
2021-05-31,10.0,2.0,3.0,45.0,60.0,61.0,tweet_genders
2021-06-01,8.0,2.0,2.0,48.0,64.0,61.0,tweet_genders
2021-06-02,8.0,2.0,2.0,43.0,66.0,59.0,tweet_genders
2021-06-03,7.0,2.0,1.0,48.0,59.0,58.0,tweet_genders
2021-06-04,6.0,2.0,2.0,46.0,59.0,54.0,tweet_genders
2021-06-05,6.0,1.0,2.0,47.0,58.0,53.0,tweet_genders
2021-06-06,5.0,1.0,2.0,45.0,59.0,51.0,tweet_genders
2021-06-07,5.0,1.0,4.0,49.0,62.0,51.0,tweet_genders
2021-06-08,5.0,1.0,4.0,53.0,64.0,51.0,tweet_genders
2021-06-09,5.0,2.0,4.0,52.0,68.0,53.0,tweet_genders
2021-06-10,2.0,2.0,4.0,58.0,67.0,55.0,tweet_genders
2021-06-11,2.0,2.0,4.0,60.0,63.0,56.0,tweet_genders
2021-06-12,2.0,2.0,4.0,66.0,62.0,50.0,tweet_genders
2021-06-13,2.0,2.0,4.0,68.0,62.0,49.0,tweet_genders
2021-06-14,2.0,2.0,3.0,73.0,60.0,42.0,tweet_genders
2021-06-15,2.0,1.0,3.0,77.0,56.0,48.0,tweet_genders
2021-06-16,3.0,1.0,4.0,79.0,52.0,46.0,tweet_genders
2021-06-17,4.0,1.0,4.0,76.0,51.0,45.0,tweet_genders
2021-06-18,4.0,1.0,3.0,73.0,50.0,46.0,tweet_genders
2021-06-19,4.0,1.0,4.0,77.0,51.0,49.0,tweet_genders
2021-06-20,3.0,1.0,4.0,76.0,50.0,47.0,tweet_genders
2021-06-21,3.0,1.0,2.0,74.0,51.0,47.0,tweet_genders
2021-06-22,2.0,2.0,2.0,75.0,61.0,44.0,tweet_genders
2021-06-23,3.0,1.0,2.0,78.0,60.0,42.0,tweet_genders
2021-06-24,3.0,1.0,2.0,80.0,58.0,41.0,tweet_genders
2021-06-25,3.0,1.0,3.0,82.0,64.0,45.0,tweet_genders
2021-06-26,4.0,1.0,3.0,76.0,63.0,44.0,tweet_genders
2021-06-27,4.0,1.0,3.0,74.0,62.0,43.0,tweet_genders
2021-06-28,4.0,2.0,3.0,78.0,64.0,44.0,tweet_genders
2021-06-29,4.0,2.0,3.0,71.0,62.0,39.0,tweet_genders
2021-06-30,4.0,3.0,3.0,66.0,65.0,40.0,tweet_genders
2021-07-01,5.0,3.0,3.0,69.0,66.0,43.0,tweet_genders
2021-07-02,5.0,3.0,3.0,69.0,65.0,42.0,tweet_genders
2021-07-03,6.0,3.0,2.0,67.0,63.0,38.0,tweet_genders
2021-07-04,7.0,3.0,2.0,68.0,61.0,41.0,tweet_genders
2021-07-05,7.0,3.0,2.0,71.0,61.0,39.0,tweet_genders
2021-07-06,8.0,2.0,3.0,67.0,49.0,37.0,tweet_genders
2021-07-07,7.0,2.0,3.0,65.0,46.0,35.0,tweet_genders
2021-07-08,8.0,2.0,4.0,62.0,43.0,34.0,tweet_genders
2021-07-09,9.0,2.0,3.0,62.0,40.0,30.0,tweet_genders
2021-07-10,8.0,2.0,3.0,63.0,42.0,32.0,tweet_genders
2021-07-11,8.0,2.0,3.0,61.0,42.0,36.0,tweet_genders
2021-07-12,8.0,1.0,3.0,54.0,44.0,35.0,tweet_genders
2021-07-13,8.0,1.0,3.0,56.0,45.0,35.0,tweet_genders
2021-07-14,7.0,0.0,2.0,59.0,38.0,34.0,tweet_genders
2021-07-15,5.0,0.0,2.0,60.0,43.0,32.0,tweet_genders
2021-07-16,5.0,0.0,2.0,65.0,42.0,31.0,tweet_genders
2021-07-17,4.0,0.0,2.0,63.0,47.0,31.0,tweet_genders
2021-07-18,3.0,0.0,2.0,64.0,49.0,30.0,tweet_genders
2021-07-19,4.0,0.0,3.0,61.0,46.0,33.0,tweet_genders
2021-07-20,3.0,0.0,2.0,60.0,42.0,31.0,tweet_genders
2021-07-21,3.0,0.0,2.0,60.0,43.0,29.0,tweet_genders
2021-07-22,4.0,0.0,1.0,58.0,42.0,28.0,tweet_genders
2021-07-23,3.0,0.0,1.0,56.0,41.0,32.0,tweet_genders
2021-07-24,3.0,0.0,1.0,56.0,43.0,32.0,tweet_genders
2021-07-25,4.0,0.0,1.0,60.0,45.0,30.0,tweet_genders
2021-07-26,5.0,0.0,1.0,57.0,41.0,31.0,tweet_genders
2021-07-27,5.0,0.0,1.0,55.0,40.0,29.0,tweet_genders
2021-07-28,5.0,0.0,1.0,57.0,47.0,31.0,tweet_genders
2021-07-29,5.0,0.0,1.0,59.0,42.0,32.0,tweet_genders
2021-07-30,5.0,0.0,1.0,56.0,42.0,32.0,tweet_genders
2021-07-31,6.0,0.0,1.0,54.0,41.0,31.0,tweet_genders
2021-08-01,6.0,0.0,1.0,50.0,42.0,29.0,tweet_genders
2021-08-02,5.0,1.0,0.0,49.0,41.0,28.0,tweet_genders
2021-08-03,5.0,1.0,0.0,50.0,44.0,24.0,tweet_genders
2021-08-04,5.0,1.0,0.0,50.0,41.0,25.0,tweet_genders
2021-08-05,3.0,1.0,0.0,51.0,44.0,27.0,tweet_genders
2021-08-06,3.0,1.0,0.0,49.0,43.0,23.0,tweet_genders
2021-08-07,3.0,1.0,0.0,50.0,42.0,23.0,tweet_genders
2021-08-08,2.0,1.0,0.0,47.0,43.0,22.0,tweet_genders
2021-08-09,1.0,1.0,0.0,51.0,43.0,23.0,tweet_genders
2021-08-10,1.0,1.0,0.0,55.0,52.0,24.0,tweet_genders
2021-08-11,1.0,1.0,0.0,54.0,48.0,22.0,tweet_genders
2021-08-12,1.0,1.0,1.0,49.0,47.0,19.0,tweet_genders
2021-08-13,1.0,1.0,2.0,49.0,50.0,22.0,tweet_genders
2021-08-14,1.0,1.0,2.0,61.0,48.0,26.0,tweet_genders
2021-08-15,1.0,1.0,2.0,66.0,49.0,27.0,tweet_genders
2021-08-16,2.0,0.0,2.0,73.0,51.0,29.0,tweet_genders
2021-08-17,3.0,0.0,3.0,81.0,52.0,37.0,tweet_genders
2021-08-18,5.0,0.0,3.0,79.0,53.0,37.0,tweet_genders
2021-08-19,5.0,0.0,3.0,76.0,56.0,35.0,tweet_genders
2021-08-20,6.0,0.0,9.0,80.0,57.0,34.0,tweet_genders
2021-08-21,7.0,0.0,9.0,80.0,58.0,32.0,tweet_genders
2021-08-22,7.0,0.0,9.0,80.0,57.0,32.0,tweet_genders
2021-08-23,8.0,0.0,11.0,84.0,61.0,30.0,tweet_genders
2021-08-24,9.0,0.0,12.0,83.0,54.0,31.0,tweet_genders
2021-08-25,9.0,0.0,13.0,83.0,53.0,31.0,tweet_genders
2021-08-26,9.0,1.0,12.0,87.0,56.0,37.0,tweet_genders
2021-08-27,10.0,1.0,11.0,91.0,53.0,34.0,tweet_genders
2021-08-28,9.0,1.0,11.0,82.0,52.0,31.0,tweet_genders
2021-08-29,9.0,1.0,13.0,89.0,48.0,34.0,tweet_genders
2021-08-30,8.0,1.0,14.0,83.0,48.0,32.0,tweet_genders
2021-08-31,7.0,1.0,14.0,77.0,51.0,26.0,tweet_genders
2021-09-01,5.0,1.0,14.0,76.0,51.0,25.0,tweet_genders
2021-09-02,7.0,1.0,14.0,87.0,47.0,25.0,tweet_genders
2021-09-03,7.0,1.0,8.0,88.0,47.0,27.0,tweet_genders
2021-09-04,6.0,1.0,8.0,89.0,45.0,29.0,tweet_genders
2021-09-05,7.0,1.0,8.0,87.0,43.0,28.0,tweet_genders
2017-10-24,,,,,,,Feminismus
2017-10-25,,,,,,,Feminismus
2017-10-26,,,,,,,Feminismus
2017-10-27,,,,,,,Feminismus
2017-10-28,,,,,,,Feminismus
2017-10-29,,,,,,,Feminismus
2017-10-30,,,,,,,Feminismus
2017-10-31,,,,,,,Feminismus
2017-11-01,,,,,,,Feminismus
2017-11-02,,,,,,,Feminismus
2017-11-03,,,,,,,Feminismus
2017-11-04,,,,,,,Feminismus
2017-11-05,,,,,,,Feminismus
2017-11-06,0.0,1.0,0.0,0.0,2.0,0.0,Feminismus
2017-11-07,0.0,1.0,0.0,0.0,2.0,0.0,Feminismus
2017-11-08,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2017-11-09,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2017-11-10,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2017-11-11,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2017-11-12,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2017-11-13,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2017-11-14,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2017-11-15,0.0,0.0,0.0,0.0,1.0,0.0,Feminismus
2017-11-16,0.0,0.0,0.0,0.0,0.0,0.0,Feminismus
2017-11-17,0.0,0.0,0.0,0.0,0.0,0.0,Feminismus
2017-11-18,0.0,0.0,0.0,0.0,0.0,0.0,Feminismus
2017-11-19,0.0,0.0,0.0,0.0,0.0,0.0,Feminismus
2017-11-20,0.0,0.0,0.0,0.0,0.0,0.0,Feminismus
2017-11-21,0.0,0.0,0.0,0.0,0.0,0.0,Feminismus
2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,Feminismus
2017-11-23,0.0,0.0,0.0,0.0,0.0,0.0,Feminismus
2017-11-24,0.0,0.0,0.0,0.0,0.0,0.0,Feminismus
2017-11-25,0.0,0.0,0.0,0.0,0.0,0.0,Feminismus
2017-11-26,0.0,0.0,0.0,0.0,0.0,0.0,Feminismus
2017-11-27,0.0,0.0,0.0,0.0,1.0,0.0,Feminismus
2017-11-28,0.0,0.0,0.0,0.0,1.0,0.0,Feminismus
2017-11-29,0.0,0.0,0.0,0.0,1.0,0.0,Feminismus
2017-11-30,0.0,0.0,0.0,0.0,1.0,0.0,Feminismus
2017-12-01,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2017-12-02,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
